0,1,2
08:30-09:05,FE-1,On MCC-M Go Replacement of ПЗУ-А [ROM-A] ЮА114М in БИТС2-12ТА968МА (ПЦБ) [Central Unit Subsystem]. Tagup (S-band)
09:05-11:05,FE-1,CARDIOCOG. Experiment ops
10:00-11:00,FE-2,Physical Exercise (RED)
11:00-12:30,FE-2,Water container transfers
11:00-12:00,CDR,Physical Exercise (RED)
11:05-11:20,FE-1,PLANTS-1. MIS-LADA mode change
11:25-11:30,FE-1,Weekly maintenance of TVIS bearings
11:30-11:40,FE-1,Elektron activation and temperature monitoring on Secondary Combustion Unit(БД)
11:40-13:10,FE-1,"Physical Exercise (TVIS), Day 3"
12:00-12:40,CDR,"Config setup to transfer water from Progress 361 Rodnik water tank 1 to SMRodnik water tank 1, and flush Gas-Liquid Separator [ГЖС]"
12:30-12:45,FE-2,Power panel reconfig to connect CBCS
12:45-13:15,FE-2,Reconfig of Node1 distribution panel
13:10-13:25,"CDR, FE-1",IMS tagup (S-band)
13:25-14:25,,LUNCH
14:25-14:45,FE-2,IMS update
14:25-14:30,FE-1,Compressor activation for water transfer
14:30-14:45,"CDR, FE-1",Conference with correspondent of Rossiyski Kosmos magazine (S-band)
14:45-15:05,,Flight Director / ISS Crew Tagup (Ku + S-band)
15:05-15:10,FE-1,Transfer water from Progress  361 Rodnik Water Tank БВ1 to SM Rodnik WaterTank БВ1 (monitoring)
15:05-15:45,CDR,СОЖ Maintenance
15:05-15:35,FE-2,On-Orbit Hearing Assessment with EarQ Software
15:30-16:00,FE-1,Transfer water from Progress 361 Rodnik Water Tank 1 to SM Rodnik WaterTank 1 (monitoring)
15:35-18:35,FE-2,Water container transfers
15:45-16:05,CDR,On-Orbit Hearing Assessment with EarQ Software
16:00-16:50,FE-1,Water transfer from SM Rodnik water tank 1. Close-out ops
16:05-17:35,CDR,"Physical Exercise (TVIS), Day 3"
17:00-17:25,FE-1,On-Orbit Hearing Assessment with EarQ Software
17:25-18:25,FE-1,Physical Exercise (RED)
17:35-18:35,CDR,Ethernet cable installation from BRI to MPEC coder
18:25-19:15,FE-1,"Emergency, Warning Book Update"
18:35-18:45,CDR,RED bolt maintenance
18:35-18:50,FE-2,EPO - Plant Photos
18:50-19:00,FE-2,O2 level check
19:00-19:05,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC
19:10-19:15,FE-2,SSC file server reboot
19:15-19:20,FE-2,OCA SSC router reboot
19:20-19:35,,Daily Planning Conference (S-band)
19:35-20:05,,DINNER
20:05-20:30,,Daily Food Prep
20:30-21:30,"CDR, FE-2",Pre-sleep
20:30-21:25,FE-1,Pre-sleep
21:25-21:30,FE-1,Water transfer from SM Rodnik water tank 1. Close-out ops
21:30-06:00,,SLEEP
Task List,FE-1,GSF-JAXA. ТБУ temperature monitoring (in the morning)
GMT,CREW,ACTIVITY
11:00-11:10,,Morning Inspection
11:10-11:40,,Post-sleep
11:40-12:30,,BREAKFAST
13:15-14:45,FE-2,Physical Exercise (CEVIS)
13:30-14:00,FE-1,Total network testing after BRI R&R
14:45-15:45,FE-2,Physical Exercise (RED)
15:10-15:25,CDR,Ham radio session in RS
15:25-16:55,"Physical Exercise (TVIS), Day 1",
15:30-16:00,FE-1,Start filling CWC
16:30-16:45,Terminate CWC Fillup,
16:45-18:15,"Physical Exercise (TVIS), Day 1",
16:45-16:55,FE-2,CWC audit
16:55-17:25,"CDR, FE-2",EMU backpack replacement on ISS
18:15-19:15,,LUNCH
19:15-20:15,"FE-2, CDR",Hardware Prepack for Return on 13A.1
20:00-20:30,FE-1,Total network testing after BRI R&R
20:15-20:45,FE-2,O2 transfer reconfig
20:30-21:30,CDR,"Physical Exercise (VELO + RED), Day 1"
20:35-21:20,FE-1,Camera config for RPM maneuver
20:45-20:55,FE-2,Camcorder config for RPM maneuver
20:55-21:05,VTR bypass cable config,
21:05-21:15,VTR bypass cable config,
21:20-21:50,FE-1,Fluid sampling from the internal TCS loop
21:50-22:30,СОЖ Maintenance.,
22:15-23:20,CDR,PMA2 repress
22:40-23:40,FE-1,"Physical Exercise (VELO + RED), Day 1"
23:20-23:25,FE-2,CDRA activation support
23:20-23:40,CDR,PMA2- prep for docking
23:25-23:30,FE-2,VOA power down
23:30-23:45,Questionnaire - journal entry,
23:40-00:00,CDR,Prep for Work
23:40-23:45,FE-1,Transfer TVIS/RED/CEVIS/HRM data to MEC
23:45-00:00,"FE-2, FE-1",Prep for Work
00:00-00:15,,Daily Planning Conference (S-band)
00:15-00:30,CDR,Pre-sleep
00:15-00:30,"FE-1, FE-2",Prep for Work
00:30-01:00,,DINNER
01:00-01:30,,Daily food prep
01:30-02:30,,Pre-sleep
02:30-11:00,,SLEEP
,,RS ISS Audit in the current day work area
,"CDR, FE-1",
Task List,,RS ISS Module Photo/Video
,FE-1,GCF-JAXA. ТБУ temperature check
GMT,CREW,ACTIVITY
06:00-06:10,,Morning Inspection
06:10-06:40,,Post-sleep
06:40-07:30,.,BREAKFAST
07:30-10:30,"CDR, FE-1","Weekly Housekeeping. Cleaning В3 Fan screen in DC1, screens in ВПхО, ВдПр,КВПрК"
,FE-2,Weekly Housekeeping
10:30-11:30,FE-2,Physical Exercise (RED)
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 1"
10:30-10:50,CDR,Private Family Conference (Ku + S-band)
11:50-12:50,"Physical Exercise (VELO + RED), Day 1",
12:00-12:20,FE-1,Private Family Conference (Ku + S-band)
12:35-12:50,FE-2,Food frequency questionnaire
12:50-13:20,,Weekly Planning Conference (S-band)
13:20-14:20,,LUNCH
14:20-15:00,CDR,СОЖ Maintenance
15:30-17:00,FE-2,Physical Exercise (TVIS)
17:00-18:00,FE-1,"Physical Exercise (VELO + RED), Day 1"
17:30-19:00,CDR,"Physical Exercise (TVIS), Day 1"
17:45-18:00,FE-2,EPO - Plant Photos
18:00-18:15,Questionnaire - journal entry,
18:15-18:25,Terminate EMU Metox Regeneration,
19:25-19:30,Transfer TVIS/RED/CEVIS/HRM data to MEC,
19:30-20:00,,DINNER
20:00-20:30,,Daily Food Prep
20:30-21:30,,Pre-sleep
21:30-06:00,,SLEEP
Task List,CDR,URAGAN. Observation and photography
FE-1,ECON. Observations and photography,
GCF-JAXA. ТБУ temperature monitoring and calldown (in the morning),,
MATRYOSHKA-R. Monitoring Lulin-5 data,,
INFRASOUND. Equipment setup,,
GMT,CREW,ACTIVITY
09:00-09:10,.,Morning Inspection
09:10-09:50,.,Post-sleep
09:50-10:30,.,BREAKFAST
10:30-10:45,.,Prep for Work
10:45-11:00,.,Daily Planning Conference (S-band)
11:00-12:30,FE-2,Physical Exercise (CEVIS)
11:00-12:45,CDR (assists),BIMS. Experiment ops (assistance). Tagup with specialists (S-band)
11:20-12:40,FE-1,
12:30-15:05,FE-2,Hardware Prepack for Return on 13A.1
12:40-12:55,FE-1,Gas Analyzer deactivation in Soyuz 220
12:45-14:15,CDR,"Physical Exercise (TVIS), day 1"
13:10-14:10,FE-1,Physical Exercise (RED)
14:10-15:40,"Physical Exercise (TVIS), day 1",
14:15-15:15,CDR,Physical Exercise (RED)
15:10-15:30,FE-2,DCS blank photos
15:30-15:35,LAB Window Shutter Closure,
15:35-15:40,Activation of A31P Laptop,
15:40-16:40,.,LUNCH
16:40-17:40,FE-2,Station Support Computer (SSC) Hard Drive reload
16:40-17:10,"CDR,FE-1",Prep for Progress 361 docking
17:10-18:40,Progress 361 docking to DC1,
18:25-20:25,FE-2,EVA - Configuration of systems and tool caddies
18:40-18:50,FE-1,Reconfiguring comm after Progress 361 docking
19:00-19:40,СОЖ maintenance.,
20:25-21:25,FE-2,Physical Exercise (RED)
20:25-21:40,"CDR,FE-1",Progress 361 - DC1 Interface Leak Check
21:25-21:55,FE-2,Removal of test equipment used for Ku-band TV downlink (after Progress docking)
21:40-22:00,"CDR,FE-1",Opening DC1-СУ and СУ-Progress Transfer Hatches
22:00-22:20,Installing quick release screw clamps,
22:00-22:30,FE-2,Prep for Work
22:20-22:35,FE-1,Progress 361 air sampling using АК-1М sampler
22:20-22:35,CDR,Daily food prep
22:30-23:00,FE-2,
22:35-23:20,FE-1,
22:35-23:20,CDR,"Progress deactivation, air duct installation"
23:00-23:15,FE-2,Pre-sleep
23:15-23:45,FE-2,DINNER
23:20-23:45,"CDR,FE-1",
23:45-00:00,.,Daily Planning Conference (S-band)
00:00-00:30,.,Pre-sleep
00:30-09:00,.,SLEEP
GMT,CREW,ACTIVITY
09:35-09:50,FE-2,Biochemical urine test
09:35-09:45,"FE-1, CDR",Morning inspection
09:45-10:15,"FE-1, CDR",Post-sleep
09:50-10:15,FE-2,Post-sleep
10:15-11:05,,BREAKFAST
11:05-11:35,,Morning work prep
11:35-11:45,FE-1,Equipment prep for PAO
11:40-11:50,CDR,"Matching unit [УС]2,4 checkout. Commanding from ИНПУ"
11:45-12:00,"FE-1, FE-2",Daily planning conference (S-band)
11:50-12:00,CDR,
12:00-12:20,FE-1,IMS edit
12:00-12:15,FE-2,Questionnaire – log entry
12:10-12:50,CDR,EDV (deionized water container [КОВ]) fill (separation) for Elektronfrom SM Rodnik БВ1
12:15-12:25,FE-2,CWC inventory
12:20-12:35,FE-1,DCS 760 prep for EVA
12:40-12:55,FE-1,Oxygen Generation System Transfer
12:45-13:05,FE-2,METOX install
12:55-13:55,FE-1,"Physical exercise (VELO + RED), day 4"
13:05-13:25,FE-2,EMU changeout on ISS
13:05-13:20,CDR,"Matching unit [УС]1,3 checkout. Commanding from ИНПУ"
13:25-14:05,CDR,СОЖ maintenance. ИП-1 position verification
13:25-13:35,FE-2,Hardline audio check
13:35-14:05,FE-2,Equipment lock prep
13:55-14:05,FE-1,Equipment prep for PAO
14:05-15:35,FE-1,"Physical exercise (TVIS), day 4"
14:10-14:15,FE-2,Payload status check
14:30-14:35,FE-2,HAM radio equipment prep
14:35-15:15,FE-2,EVA tool config
14:40-14:55,CDR,"Matching unit [УС]5,6 checkout. Commanding from ИНПУ"
15:25-16:00,CDR,Transfer ops
15:25-15:40,FE-2,WETA config
15:35-15:50,FE-1,Elektron Liquid Unit (БЖ) No. 056 (from spares) pressurization
15:40-15:55,FE-2,Private medical conference (S+Ku-band)
16:00-17:00,,LUNCH
17:00-18:15,CDR,Update caution and warning ODF
17:00-17:10,FE-1 СМО,Periodic Health Status evaluation
17:00-17:10,FE-2subject,
17:10-17:25,FE-1,Periodic Health Status evaluation – data transfer
17:25-18:55,FE-1,Heat exchanger fan ВТ-7 screen cleaning in gas-liquid heat exchangerГЖТ4
18:10-19:10,FE-2,Physical exercise (RED)
18:15-19:45,CDR,"Physical exercise (TVIS), day 4"
19:10-20:40,FE-2,Physical exercise (CEVIS)
19:20-19:40,FE-1,PLANTS-1. Data collection and information downlink to the Ground
19:40-19:55,FE-1,Taking readings from [АОК] ГАНК-4М gas analyzer
19:45-20:45,CDR,"Physical exercise (VELO + RED), day 4"
19:55-20:45,FE-1,MATRYOSHKA-R. BUBBLE-dosimeter collection and measurements.Tagup with specialists. (S-band)
20:40-20:45,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC
20:45-21:15,,Evening work prep
21:15-21:30,,Daily planning conference (S-band)
21:35-22:35,,EVA procedure review
22:35-23:05,"FE-1, CDR",Daily food prep
22:35-23:30,FE-2,"DINNER, pre-sleep"
23:05-23:35,"FE-1, CDR",DINNER
23:30-00:35,FE-2,Pre-breathe init.
23:35-00:35,"FE-1, CDR",Pre-sleep
00:35-09:05,,SLEEP
Task List,FE-1,GCF-JAXA. ТБУ (Universal Biotechnology Thermostat) temperaturecheck (in the first part of the day)
PLANTS-1. Payload status check,,
GMT,CREW,ACTIVITY
06:00-06:10,,Morning Inspection
06:10-06:40,Post-sleep,
06:40-07:30,BREAKFAST,
07:30-10:30,"CDR, FE-1","Weekly HousekeepingCleaning Fan В3 grilles in DC1, grilles in ВПхО, ВдПрК, ВПрК, and [БВН] HeaterFan in Soyuz"
,FE-2,Weekly Housekeeping
10:30-12:00,FE-1,"Physical Exercise (TVIS), Day 1"
11:00-12:30,FE-2,Physical Exercise (CEVIS)
12:15-13:15,CDR,"Physical Exercise (VELO+RED), Day 1"
13:15-14:15,,LUNCH
15:00-15:40,CDR,СОЖ Maintenance
15:35-15:50,FE-1,Private Medical Conference (Ku + S-band)
15:40-15:50,CDR,Switch VOZDUKH to the automatic cycle control mode
16:00-17:00,FE-2,Physical Exercise (RED)
16:20-16:25,CDR,Switch VOZDUKH to the automatic cycle control mode
17:00-18:00,FE-1,"Physical Exercise (VELO+RED), Day 1"
17:05-17:20,CDR,Private Medical Conference (Ku + S-band)
18:00-19:30,"Physical Exercise (TVIS), Day 1",
18:40-18:55,FE-2,Private Medical Conference (Ku + S-band)
18:55-19:10,EPO - Plant Photos,
19:10-19:25,Questionnaire - journal entry (FE-2),
19:25-19:30,Transfer TVIS/RED/CEVIS/HRM data to MEC,
19:30-20:00,,DINNER
20:00-20:30,Daily food prep,
20:30-21:30,Pre-sleep,
21:30-06:00,SLEEP,
Task List,FE-1,GSF-JAXA. ТБУ temperature monitoring (in the morning)
GMT,CREW,
06:00-06:10,,Morning Inspection
06:10-06:40,,Post-sleep
06:40-07:30,,BREAKFAST
07:30-09:00,FE-2,Physical Exercise (TVIS)
,,Conference on specifics of Progress docking. Tagup with specialists (S -
08:15-09:15,"CDR, FE-1",
,,band)
,,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-
09:15-09:30,,
,,band)
09:30-11:00,FE-1,"Physical Exercise (TVIS), Day 3"
09:40-10:20,FE-2,Ku-band Video Downlink Config (docking preparation)
,,"Ku-band TV Downlink Test (configuring TV System for Soyuz, Progress"
10:20-10:50,"CDR, FE-2",
,,docking/undocking)
10:50-11:00,FE-2,Photo/TV: Laptop A31P deactivation
,,ТБУ (Universal Bioengineering Thermostat). Assembly and installation in
11:00-11:30,FE-1,
,,SM. Tagup as necessary (S-band)
11:00-12:00,CDR,"Physical Exercise (VELO + RED), Day 3"
12:05-13:05,,LUNCH
13:30-14:00,,ISS and STS-118 (13A.1) Crew Conference (S + Ku-band)
14:00-14:40,FE-1,СОЖ Maintenance
15:10-16:10,FE-1,"Physical Exercise (VELO + RED), Day 3"
15:25-15:40,FE-2,Private psychological conference (S + Ku-band)
16:10-17:40,CDR,"Physical Exercise (TVIS), Day 3"
16:25-16:45,FE-2,Crew Discretionary Conference (S + Ku-band)
16:45-17:45,FE-2,Physical Exercise (RED)
17:40-17:45,CDR,TVIS bearings weekly Maintenance
18:00-18:15,FE-2,Crew Discretionary Conference (S + Ku-band)
18:45-19:05,,Flight Director / ISS Crew Tagup (S + Ku-band)
19:05-19:10,FE-2,TVIS/RED/CEVIS Data Transfer to MEC
19:10-19:20,FE-2,O2 level check
19:20-19:30,FE-2,FMK stow
19:30-20:00,FE-1,Daily food prep
19:30-19:45,FE-2,Private family conference (S + Ku-band)
19:30-20:00,CDR,
,,Daily food prep
19:45-20:00,FE-2,
20:00-20:30,,DINNER
20:30-21:30,,Pre-sleep
21:30-06:00,,SLEEP
GMT,CREW,ACTIVITY
10:05-10:15,"CDR, FE-1",Morning inspection
10:05-10:45,FE-2,BREAKFAST
10:15-10:45,"CDR, FE-1",Post-sleep
10:45-11:55,FE-2,EVA pre-breathe hygiene break
10:45-11:20,"CDR, FE-1",BREAKFAST
11:20-11:35,Daily planning conference (VHF),
11:35-11:50,BREAKFAST,
11:50-12:20,Prep for work,
11:55-13:25,FE-2,EVA prep
12:20-12:25,CDR,HAM radio powerdown in FGB
12:25-12:50,Monthly TVIS inspection,
12:50-14:20,FE-1,"Physical exercise (TVIS), day 3"
13:05-14:10,CDR,Shuttle transfers
13:25-13:40,FE-2,EMU purge
13:40-14:30,Pre-breathe in EMU,
14:10-15:40,CDR,"Physical exercise (TVIS), day 3"
14:20-15:05,FE-1,Oxygen Generation System (OGS) water recharge
14:30-15:00,FE-2,Crew lock depress
15:00-15:05,Terminate pre-breather,
15:05-15:35,FE-1,SSRMS maneuver to SASA ops start position
15:05-15:20,FE-2,Egress into crew lock
15:20-16:00,EVA prep,
15:35-16:00,FE-1,IMS update
15:40-18:40,CDR,"FGB СУД (Motion Control System) equipment (М34-14-01 (000491R),38Г6(000418R) removal"
16:00-17:55,FE-2,Transponder and processor install (for S-band antenna on P1)
16:00-17:30,FE-1,SASA relocate by SSRMS
17:30-19:30,CETA cart relocate,
17:55-18:55,FE-2,CETA 1 cart relocate
18:40-19:40,CDR,LUNCH
18:55-19:55,FE-2,СЕТА 2 cart relocate
19:30-20:30,FE-1,LUNCH
19:50-20:50,CDR,Medical Kit resupply
19:55-20:55,FE-2,Transponder retrieval from Р6
20:30-21:15,FE-1,Terminate N2 transfer from Orbiter to ISS
20:50-21:20,CDR,Evening work prep
20:55-21:10,FE-2,EVA cleanup
21:10-21:25,Crew lock ingress,
21:15-21:55,FE-1,СОЖ maintenance. ИП-1 position verification
21:25-22:25,CDR,"Physical exercise (VELO + RED), day 3"
21:25-21:30,FE-2,Crew lock pre-repress
21:30-21:45,Crew lock repress,
21:45-23:15,Post-EVA ops,
21:55-22:50,FE-1 Evening work prep,
22:25-22:40,Regular RED inspection,
,CDR,
22:40-22:45,Transfer TVIS/RED/CEVIS/HRM data to MEC,
22:50-23:20,FE-1 Daily food prep,
22:55-23:00,EVA photo downlink,
,CDR,
23:00-23:20,Daily food prep,
23:20-23:35,. Daily planning conference (S-band),
23:35-00:05,"CDR, FE-1 DINNER",
23:35-23:50,DINNER,
23:50-00:05,FE-2 Private medical conference (Ku+S-band),
00:05-00:20,DINNER,
00:05-01:05,"CDR, FE-1 Pre-sleep",
00:20-01:05,FE-2 Pre-sleep,
01:05-09:35,. SLEEP,
,GSF-JAXA. ТБУ (Universal Biotechnology Thermostat) temperature monitoring,
Task List,FE-1,
,(in the morning),
GMT,CREW,ACTIVITY
08:00-08:10,.,Morning Inspection
08:10-08:40,.,Post-sleep
09:30-11:00,FE-2,Physical Exercise (TVIS)
11:00-12:00,FE-2,Physical Exercise (RED)
12:00-13:30,FE-1,"Physical Exercise (TVIS), day 4"
12:00-12:45,FE-2,SODF Book Deploy
13:30-14:30,CDR,"Physical Exercise (VELO+RED), day 4"
14:05-14:30,FE-2,Scheduled maintenance of Compound Specific Analyzer- Combustion Products(CSA-CP)
14:30-15:30,.,LUNCH
15:30-16:20,FE-1,Pille dosimeter reading
15:30-16:10,CDR,СОЖ maintenance
15:30-16:00,FE-2,EPO - Installation of Growth Chamber C  (S-band)
17:30-18:30,FE-1,"Physical Exercise (VELO + RED), day 4"
18:00-19:30,CDR,"Physical Exercise (TVIS), day 4"
19:20-19:25,FE-2,Disconnect Express Rack 1 (ER1) from the LAB Internal Thermal Control System(ITCS)
19:25-19:30,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC
19:30-20:00,.,Daily food prep
20:00-20:30,.,DINNER
20:30-21:30,.,Pre-sleep
21:30-06:00,.,SLEEP
Task List,FE-1,GSF-JAXA. ТБУ temperature monitoring (in the morning)
PLANTS-1. Payload status check (in the morning),,
GMT,CREW,
06:00-06:10,,Morning Inspection
,,
06:10-06:40,,Post-sleep
06:40-07:30,"FE-1, FE-2",
,,BREAKFAST
06:40-06:55,,
,CDR,
06:55-07:35,,"SMCC3, SMTC3 Recovery. Tagup with БВС specialists (S-band)"
07:30-09:00,FE-2,Physical Exercise (TVIS)
07:35-08:10,CDR,BREAKFAST
08:35-09:25,FE-1,MATRYOSHKA-R. BUBBLE-dosimeter: detector retrieval and measurements
09:00-10:00,FE-2,Physical Exercise (RED)
09:25-09:45,FE-1,PLANTS-1. Data collection and downlink
10:00-10:40,CDR,"SMCC2, SMTC2 Recovery. Tagup with БВС specialists (S-band)"
10:40-12:10,FE-1,"Physical Exercise (TVIS), Day 2"
10:55-13:25,FE-2,US EVA Tool Stowage Ops
12:00-13:00,CDR,"Physical Exercise (VELO + RED), Day 2"
12:30-13:15,FE-1,Install Station Support Computer (SSC) Client service pack
13:00-13:40,CDR,"SMCC1, SMTC1 Recovery. Tagup with БВС specialists (S-band)"
13:25-13:40,FE-2,Crew Discretionary Conference (Ku +S-band)
13:40-14:40,,LUNCH
14:40-15:00,FE-2,Start BSA battery charge
15:00-15:25,FE-2,Installation of EMUs into Airlock
15:25-15:35,FE-2,Begin METOX regeneration
14:40-15:20,CDR,СОЖ Maintenance. ИП-1 position verification
,,Elektron-VM (БЖ 009) activation and temperature monitoring on Elektron
16:00-16:10,FE-1,
,,Secondary Purification Unit
16:30-18:00,CDR,"Physical Exercise (TVIS), Day 2"
17:25-17:40,FE-2,Private Family Conference (Ku + S-band)
17:30-18:30,FE-1,"Physical Exercise (VELO + RED), Day 2"
17:55-18:10,FE-2,EPO - Growth Chamber C Monitoring
18:00-18:10,CDR,Switching Vozdukh to manual mode
18:10-18:25,,Questionnaire - log entry
,FE-2,
18:25-18:30,,Transfer TVIS/RED/CEVIS/HRM data to MEC
18:30-19:05,,Evening work prep
19:05-19:20,,Daily Planning Conference (S-band)
19:20-19:30,,Evening work prep
19:30-20:00,.,DINNER
20:00-20:30,,Daily Food Prep
20:30-21:30,,Pre-sleep
21:30-06:00,,SLEEP
,,GSF-JAXA. ТБУ temperature monitoring (in the morning)
Task List,FE-1,
,,PLANTS-1. Payload status check (in the morning)
GMT,CREW,ACTIVITY
10:05-10:15,"CDR,FE-1",Morning Inspection
10:05-10:20,FE-2,Biochemical urine test
10:15-10:45,"CDR,FE-1",Post-sleep
10:20-10:45,FE-2,Post-sleep
10:45-11:35,.,BREAKFAST
11:35-12:05,CDR,Prep for Work
11:35-12:05,"FE-2,FE-1",SSRMS Walkoff
12:05-12:20,.,Daily Planning Conference (S-band)
12:20-12:25,CDR,DCS battery charging
12:20-13:20,FE-2,Physical Exercise (RED)
12:20-14:10,FE-1,Prepack cable sections with connectors for return on the Shuttle
12:35-13:15,CDR,СОЖ Maintenance / ИП-1 position verification / r/g 5577
13:15-13:55,CDR,IMS update
13:40-13:55,FE-2,SSRMS Grapple ESP-3
14:10-15:10,FE-2,Maneuver SSRMS to the ESP3 Install Position
14:10-15:10,CDR,Physical Exercise (RED)
14:10-15:10,FE-1,"Physical Exercise (VELO), day 2"
15:10-16:10,FE-1,Prepack cable sections with connectors for return on the Shuttle
15:10-15:50,CDR,Photography of SM and DC1 Docking Cone Internal Surfaces
15:10-15:55,FE-2,ESP3 Install
15:50-16:10,CDR,Downlink  Docking Cone Surface Photos (using OCA)
15:55-16:25,FE-2,ISS EMU Swap
16:10-16:20,CDR,PAO hardware setup
16:20-17:20,"CDR,FE-1",LUNCH
16:25-16:55,FE-2,Equipment Lock config
16:55-17:55,FE-2,LUNCH
17:20-18:50,CDR,Search for ТА251М1Б(ЛКТ) and ТА765Б(ПЗУ) devices
17:20-18:30,FE-1,Relocating  ГАНК Gas Analyzer Accessories
17:55-18:45,FE-2,EVA tool config
18:30-19:30,FE-1,"Physical Exercise (TVIS), day 2"
19:20-20:30,FE-2,OBSS OSE Pre-EVA Configuration
19:25-19:35,CDR,On MCC GO Mate Telemetry Connectors to БИТС2-12
19:30-19:45,FE-1,DCS 760 camera config for EVA
19:35-19:50,CDR,Installing cable 17КС 10Ю8210А-5650 behind SM panel
19:45-19:55,FE-1,Monitoring Secondary Purification Unit Temperature After Elektron Activation
19:50-20:35,MS1,STS to ISS Attitude Control Handover
19:50-20:20,CDR,
19:55-20:10,FE-1,Private Medical Conference (S + Ku-band)
20:30-22:00,CDR,"Physical Exercise (TVIS), day 2"
20:30-20:40,FE-1,Pre-EVA Periodic Health Status (PHS) Examination
20:30-20:40,FE-2(subj),Crew Health Status Before EVA
20:40-21:00,FE-1,Pre-EVA Crew Health Status: data transfer
20:45-20:55,FE-2,PAO hardware setup
20:55-21:05,FE-2,Crew prep for PAO
21:05-22:05,FE-1,Physical Exercise (RED)
21:05-21:30,FE-2,PAO Event (S+Ku-band)
21:30-21:35,FE-2,PAO Educational Event (P/L ) (S+Ku-band)
21:35-21:50,FE-2,Private Medical Conference (S + Ku-band)
22:00-22:05,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC
22:10-22:25,.,Daily Planning Conference (S-band)
22:20-23:20,.,EVA procedure review
23:20-23:35,CDR,Private Medical Conference (S + Ku-band)
23:20-23:35,FE-1,Evening work prep
23:35-00:05,"CDR,FE-1",DINNER
23:40-00:30,FE-2,"Dinner, Pre-sleep"
00:05-00:35,"CDR,FE-1",Daily Food Prep
00:30-01:35,FE-2,Start pre-breathe
00:35-01:35,"CDR,FE-1",Pre-sleep
01:35-10:05,.,SLEEP
Task List,FE-1,GCF-JAXA. ТБУ(Universal Biotechnology Thermostat) temperature check
PLANTS-1. Payload status check,,
GMT,CREW,ACTIVITY
06:00-06:10,,Morning Inspection
06:10-06:30,FE-1,Post-sleep
06:10-06:20,FE-2,
06:10-06:20,CDR,Hematocrit. Hematocrit test
06:20-06:30,FE-2,
06:30-06:40,FE-1,
06:20-06:40,CDR,Post-sleep
06:30-06:45,FE-2,
06:40-06:45,FE-1,Hematocrit. Hardware stowage
06:40-07:25,CDR,BREAKFAST
06:45-07:25,"FE-1, FE-2",
07:25-07:40,.,Daily Planning Conference (S-band)
07:40-07:50,FE-2,Morning work prep.
07:40-08:00,CDR,
07:40-08:10,FE-1,
07:50-08:20,FE-2,Defibrillator Checkout
08:00-08:15,CDR,On MCC Go: Regeneration of БМП absorbent bed #2 (start)
08:10-08:30,FE-1,PLANTS-1. Data collection and downlink
08:15-10:00,CDR,Progress 361 transfers and IMS updates
08:20-08:50,FE-2,Airlock Bacteria Filter Remove and Replace
08:30-09:30,FE-1,SM Ventilation System Preventive Maintenance. Group А
08:50-09:10,FE-2,"Emergency, Warning Book Update"
09:30-09:40,FE-1,MELFI - hardware teardown
09:40-09:50,Node 1 Hatch to Unlatch Position,
09:50-10:20,"TV Downlink, The Day of Knowledge PAO Event (То=09:57, Т1,Т2,Т3 fromСПП)",
10:05-10:20,"CDR, FE-2",
10:20-11:20,CDR,Progress 361 transfers and IMS updates
,FE-1,RS Lights Audit. Checking СД1-7 Light Units and Power Supplies
10:35-12:05,FE-2,Physical Exercise (TVIS)
11:25-12:05,"CDR, FE-1",Study of cardiac bioelectric activity at rest (То=11:40). Tagup w/specialists(VHF)
12:05-13:05,CDR,"Physical Exercise (VELO+RED), Day 1"
12:05-13:05,FE-1,RS Lights Audit. Checking СД1-7 Light Units and Power Supplies
12:05-12:35,FE-2,Stow MSG leak test hardware
12:35-13:05,CGBA5 ops,
13:05-13:50,,Emergency Response to Fire On-board ISS drill. Tagup with specialists (S-band)
13:50-14:50,,LUNCH
14:50-15:30,FE-1,СОЖ Maintenance. ИП-1 position verification
14:50-15:25,FE-2,PMA3- – depress prep
15:30-15:45,,Fire Emergency Procedure Conference (S-band)
15:45-16:45,FE-1,Evening work prep
15:45-16:00,FE-2,EPO - Plant Photos
16:00-17:30,CDR,"Physical Exercise (TVIS), Day 1"
16:00-16:05,FE-2,HAM radio setup
16:05-16:15,HAM radio session,
16:15-17:15,Centerline Berthing Camera System (CBCS) install and Checkout,
16:45-17:15,FE-1,Physical Exercise (RED)
17:15-18:15,FE-2,Physical Exercise (RED)
17:15-17:45,FE-1,"Physical Exercise (VELO), Day 1"
17:30-17:50,CDR,IMS update
17:45-19:15,FE-1,"Physical Exercise (TVIS), Day 1"
17:50-18:10,CDR,ALTCRISS. OCA data downlink. Tagup with specialists as necessary (S-band)
18:15-19:15,"FE-2, CDR",Evening work prep
19:15-19:30,,Daily Planning Conference (S-band)
19:30-19:35,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC
19:30-20:00,FE-1,Daily Food Prep
19:30-19:40,FE-2,
19:35-20:00,CDR,
19:40-20:10,FE-2,DINNER
20:00-20:30,"CDR, FE-1",
