10:35-11:05,CDR,RELAXATION. Hardware stow. Tagup (S-band),,
10:45-11:05,FE-2,EXPRESS Rack 1 - Laptop replacement,,
10:45-11:00,FE-1,IMS tagup (S-band),,
11:00-12:30,FE-1,Preparation for SKV1 БТА Heat Exchanger-Evaporator. Tagup (S-band),,
11:05-12:05,FE-2,Physical Exercise (RED),,
11:05-12:30,CDR,"Physical Exercise (TVIS), day 1",,
12:05-12:15,FE-2,O2 level check,,
12:15-12:30,FE-2,Food frequency questionnaire,,
12:30-13:30,,LUNCH,,
13:30-13:50,,Familiarization with greetings script for school marathon-concertElements,,
14:00-15:30,"CDR, FE-1",Installation of SKV1 Heat Exchangers Unit [БТА]. Tagup (S-band),,
14:05-14:25,FE-2,EXPRESS Rack 1: Starting software upload,,
14:25-15:50,FE-2,SDTO SoRGE (soldering in microgravity),,
15:30-15:40,FE-1,On MCC GO Mating SKV1 telemetry connector to БИТС2-12 (S-band),,
15:30-16:00,CDR,Crew time for ISS adaptation and orientation,,
15:40-16:40,FE-1,Closeout ops after СКВ1 БТА changeout. Tagup (S-band),,
16:00-16:10,FE-2,EXPRESS Rack 1: Terminate Interface Controller software upload,,
16:00-16:10,CDR,Temperature monitoring on secondary purification unit after Elektronactivation,,
16:10-17:10,CDR,Physical Exercise (VELO+RED) day 1,,
16:10-16:25,FE-2,Rebooting all PCS (weekly),,
16:25-16:40,FE-2,Terminate charging of EMU battery,,
16:40-18:10,FE-2,Physical Exercise (CEVIS),,
16:45-16:55,FE-1,Evening work prep,,
16:55-18:25,FE-1,"Physical Exercise (TVIS), day 1",,
17:10-17:25,CDR,Verify ИП-1 sensor installation,,
17:25-17:55,CDR,Crew time for ISS adaptation and orientation,,
17:55-18:45,CDR,Evening work prep,,
18:10-18:20,FE-2,Disconnecting Express Rack 1 (ER1) from the LAB Internal ThermalControl System,,
18:20-18:25,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
18:25-18:30,FE-2,OCA SSC router reboot,,
18:25-18:45,FE-1,Evening work prep,,
18:30-18:45,FE-2,Evening work prep,,
18:45-19:00,,Daily Planning Conference (S-band),,
19:00-19:10,,Report prep,,
19:10-19:30,,Flight Director / ISS Crew Tagup (S-band),,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily Food Prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,.,Post-Sleep,,
06:40-07:30,.,Breakfast,,
07:30-07:45,.,Work Prep,,
07:45-08:00,.,Daily Planning Conference (S-band),,
08:00-08:15,.,Work Prep,,
08:15-08:45,FE-2,Setup for Ops LAN Restart,,
08:15-09:45,"CDR, FE-1",Progress 360 unloading w/IMS support,,
08:45-09:45,FE-2,Printing Procedures for OPS LAN Software Load,,
09:45-11:15,CDR,Physical Exercise – TVIS – Day 2,,
09:45-10:45,FE-2,Physical Exercise - RED,,
10:00-10:15,FE-1,АОК ГАНК-4М Reading,,
10:15-11:15,FE-1,ПхО and DC1 EVA setup w/IMS support. Tagup w/specialists as required. (S-band),,
10:45-12:45,FE-2,Making tools to repair SA during 13A joint ops,,
11:15-12:15,CDR,ПхО and DC1 EVA setup w/IMS support. Tagup w/specialists as required. (S-band),,
11:15-12:15,FE-1,Physical Exercise (VELO) – Day 2,,
12:15-12:45,FE-1,БПК and БПК Conrtrol Panel Replacement,,
12:25-12:45,CDR,ALTCRISS. ОСА Data Downlink,,
12:45-13:45,.,Lunch,,
13:45-15:45,"CDR, FE-1",ПхО and DC1 EVA setup w/IMS support. Tagup w/specialists as required. (S-band),,
13:45-13:50,FE-2,VTR Tape Replacement,,
14:05-15:35,FE-2,"EDV-ZV Sevicing from Progress 360 БВ1 (2 new EDVs, except for EDV-M.Report to MCC storage locations and Nos. or record in IMS)",,
15:40-15:50,FE-2,PAO Event Hardware Setup,,
15:45-16:45,CDR,Physical Exercise (VELO) – Day 2,,
15:45-17:15,FE-1,Physical Exercise (RED) – Day -2,,
15:50-16:00,FE-2,PAO Event Crew Prep,,
16:00-16:20,FE-2,"PAO with WHDH-TV, Boston and WBZ-TV, Boston  (S+Ku-band)",,
16:20-16:30,FE-2,CWC Audit,,
16:30-18:00,FE-2,Physical Exercise - CEVIS,,
16:45-17:30,CDR,БРПК Separator Replacement,,
17:15-17:30,FE-1,Evening Work Prep,,
17:30-18:00,"CDR, FE-1",Training of Orbiter Maneuver Skills (R-Bar Pitch),,
18:00-18:15,.,Crew Requested Conference (S+Ku-band),,
18:15-18:20,FE-2,"TVIS, RED, CEVIS, and HRM Data Transfer to MEC",,
18:15-18:35,FE-1,IMS Update,,
18:15-18:20,CDR,Downlink of Imagery Obtained during RPM OBT,,
18:20-18:45,CDR,Evening Work Prep,,
18:20-18:30,FE-2,TEPC Disassembly,,
18:30-18:35,FE-2,VTR Tape Replacement,,
18:35-18:45,FE-2,Evening Work Prep,,
18:35-18:45,FE-1,Evening Work Prep,,
18:45-19:00,.,Daily Planning Conference (S-band),,
19:00-19:30,.,Evening Work Prep,,
19:30-20:00,.,Dinner,,
20:00-20:30,.,Daily Food Prep,,
20:30-21:30,.,Pre-Sleep,,
21:30-06:00,.,Sleep,,
Task  List,"CDR, FE-1",ISS RS Audit,,
,"Inspection of [PO] shell and frame behind Panels 130, 134, 135, 138 and TVIS",,,
FE-1,СОЖ Maintenance,,,
EDV condensate processing using БПК,,,,
GMT,,,,
06:00-06:10,.,,Morning Inspection,
06:10-06:40,.,,Post-Sleep,
06:40-07:30,.,,Breakfast,
07:30-07:40,.,,Work Prep,
07:40-07:55,.,,Daily Planning Conference (S-band),
07:55-08:00,.,,Work Prep,
08:00-08:15,.,,Weekly Russian Program Management/Crew Conference (S-band),
08:15-08:30,.,,Work Prep,
,,,ПхО and DC1 EVA setup w/IMS support. Tagup w/specialists as required. (S-,
08:30-09:40,"CDR, FE-1",,,
,,,band),
08:30-08:35,FE-2,,EMCH: Activation,
08:35-09:15,FE-2,,EMCH: Ops,
09:15-09:40,FE-2,,EMCH: Ops,
09:40-09:55,"CDR, FE-1",,Inventory Management Tagup (S-band),
09:40-10:40,FE-2,,Physical Exercise - RED,
10:05-11:35,CDR,,Physical Exercise – TVIS – Day 3,
10:30-11:30,FE-1,,Physical Exercise (RED) – Day 3,
10:40-11:00,FE-2,,LOCD: Sample Imagery,
11:00-11:25,FE-2,,EMCH: Ops,
11:25-11:55,FE-2,,CSA-CP Planned Maintenance,
11:30-13:00,FE-1,,Physical Exercise – TVIS – Day 3,
11:35-12:35,CDR,,Physical Exercise (RED) – Day 3,
11:55-12:20,FE-2,,EMCH: Ops,
12:20-12:25,FE-2,,EMCH: Deactivation,
12:25-12:55,FE-2,,OPS LAN Software Load Procedure Review,
12:45-13:00,CDR,,ИП-1 Sensor Install Verification,
12:55-13:00,FE-2,,CSA-CP Reading,
13:00-14:00,.,,Lunch,
,,,[АСН] Antenna Feeder Repairs. Connecting HF cable to feedthrough connector,
14:00-16:00,CDR,,and the НПМ box (w/[АСН] hardware deactivated). Tagup w/specialists. (S-,
,,,band),
14:00-16:00,FE-1,,ПхО and DC1 EVA setup w/IMS support,
14:00-14:30,FE-2,,PBA and PFE Inspection,
14:30-14:45,FE-2,,EVA Ratchet Wrench Inspection,
14:45-15:15,FE-2,,Tagup w/OPS LAN Software Specialists,
15:20-15:25,FE-2,,OCA SSC Router Reboot,
15:25-16:25,FE-2,,ISL Install,
,,,Urine Transfer and Deactivation of Progress 359 Water Tank 2. Set-up,
16:00-17:30,CDR,,,
,,,Disassembly,
,,,Replacement of ДКЦ2А31 Instrument in БИТС2-12: Setup. Tagup w/specialists.,
16:15-16:30,FE-1,,,
,,,(S-band),
16:25-17:55,FE-2,Physical Exercise - CEVIS,,
16:30-16:45,FE-1,on MCC Go. Demate/Mate of TLM connector between ДКЦ2А31 and БИТС2-12,,
16:45-17:05,FE-1,Replacement of ДКЦ2А31 Instrument in БИТС2-12: Closeout. Tagupw/specialists. (S-band),,
17:05-17:15,FE-1,Oxidation Unit Temperature Monitoring Following Elektron Activation,,
17:15-17:30,FE-1,Evening Work Prep,,
17:30-18:00,"CDR,FE-1 (assist)",Evaluation of arm muscles. Tagup w/specialists. (VHF). То= 17.41,,
17:55-18:00,FE-2,"TVIS, RED, CEVIS, and HRM Data Transfer to MEC",,
18:00-18:15,"CDR, FE-1",Evening Work Prep,,
18:05-18:15,FE-2,Oxygen Level Measurement,,
18:15-18:30,.,Daily Planning Conference (S-band),,
18:30-18:50,CDR,IMS Update,,
18:30-18:40,FE-1,CO2 filter replacement,,
18:30-18:35,FE-2,VTR cable replacement,,
18:35-18:50,FE-2,Food Questionnaire,,
18:40 – 19:00,FE-1,СОЖ Maintenance,,
18:50-19:00,CDR,Evening Work Prep,,
18:50-19:10,FE-2,Evening Work Prep,,
19:00-19:30,"FE-1, CDR(assist)",Evaluation of arm muscles. Tagup w/specialists. (VHF). То=  19.15,,
19:10-19:30,FE-2,Daily Food Prep,,
19:30-19:50,.,FD/Crew Conference (S-band),,
19:50-20:00,.,Daily Food Prep,,
20:00-20:30,.,Dinner,,
20:30-21:30,.,Pre-Sleep,,
21:30-06:00,.,Sleep,,
Task  List,"CDR, FE-1",ISS RS Audit,,
FE-1,"Inspection of [PO] shell and frame behind Panels 130, 134, 135, 138 and TVIS",,,
EDV condensate processing using БПК,,,,
GMT,CREW,ACTIVITY,,
00:40-00:50,.,Morning Inspection,,
00:50-01:20,.,Post-Sleep,,
01:20-02:10,.,Breakfast,,
02:10-02:40,.,Work Prep,,
02:40-02:55,.,Daily Planning Conference (S-band),,
02:55-03:10,FE-2,A31P Laptop Activation,,
03:10-03:15,ALTEA: Hardware Deactivation,,,
03:15-03:20,Closing LAB Window Shutter,,,
03:15-03:45,"CDR, FE-1",Progress 360 Docking Prep,,
03:45-05:15,Progress360 Docking to SM AftВМ LIV Video Imagery of Docking,,,
05:15-05:25,FE-1,Post-Progress Dock/Undock Comm Reconfig,,
05:15-05:45,FE-2,Teardown of test TV hardware for video downlink via Ku-band (post Progress 360dock),,
05:55-06:55,Physical Exercise - RED,,,
06:30-07:45,"CDR, FE-1",SM (Aft) / Progress 360 Interface Leak Check,,
06:55-07:25,FE-2,LOCAD: Experiment Hardware Install,,
07:25-07:45,LOCD: Sample Prep,,,
07:45-08:05,"CDR, FE-1",ПРК-СУ and ТКГ-СУ Hatch Opening,,
07:45-08:00,FE-2,LOCD: Sampling Ops,,
08:00-08:15,LOCD: Sampling Ops,,,
08:05-08:25,"CDR, FE-1",Quick-Disconnect Clamp Install,,
08:15-08:30,FE-2,LOCD: Sampling Ops,,
08:25-08:30,CDR,Node 1 and Airlock Luminaire Activation,,
08:25-08:40,FE-1,Progress Air Sampling Using АК-1М,,
08:30-08:45,FE-2,LOCD: Sampling Ops,,
08:40-09:10,FE-1,"Progress Deactivation, Airduct Install",,
08:45-09:05,FE-2,LOCAD: Kit 1,,
09:05-09:10,DCP Power Cable Demate,,,
09:10-10:10,.,Lunch,,
10:10-11:10,"CDR, FE-2",Progress 360 Docking Mechanism Disassembly,,
11:10-12:40,CDR,Progress 360 unloading w/IMS support,,
11:10-12:10,FE-1,,,
11:30-11:40,FE-2,ALTEA: Dosimeter Activation,,
11:55-12:00,ALTEA: Dosimeter Activation,,,
12:10-13:40,Progress 360 unloading w/IMS support,,,
12:10-12:40,FE-1,STATOKONIA. Hardware Transfer to and Install in SM,,
12:40-13:40,CDR,Physical Exercise (RED) – Day 4,,
13:30-13:45,FE-1,Private Medical Conference (Ku+S-band),,
13:40-15:10,FE-2,Physical Exercise - TVIS,,
13:45-14:05,FE-1,IMS Updates,,
14:05-15:05,,Physical Exercise (RED) – Day 4,,
14:40-14:55,CDR,Private Medical Conference (Ku+S-band),,
15:10-15:15,FE-2,"TVIS, RED, CEVIS, and HRM Data Transfer to MEC",,
15:15-15:20,HAM Radio Setup,,,
15:20-15:30,HAM Radio Pass,,,
15:40-16:10,СОЖ Maintenance,,,
16:15-16:30,.,Daily Planning Conference (S-band),,
16:50-17:05,FE-2,Private Medical Conference (Ku+S-band),,
18:30-19:30,.,Evening Work Prep,,
19:30-20:00,.,Dinner,,
20:00-20:30,.,Daily Food Prep,,
20:30-21:30,.,Pre-Sleep,,
21:30-06:00,.,Sleep,,
Task  List,FE-1,Condensate Transfer from CWC to EDV using filter,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
09:00-09:05,FE-2,MEFLI Bioprocessor: status check,,
09:05-09:10,CGBA 4 Bioprocessor: status check,,,
09:40-11:10,FE-1,"Physical exercise (TVIS), day 1",,
10:05-10:25,CDR,Private family conference (S+Ku-band),,
11:10-12:40,"Physical exercise (TVIS), day 1",,,
11:35-11:55,FE-1,Private family conference (S+Ku-band),,
11:40-12:40,FE-2,Physical exercise (RED),,
12:40-13:40,.,LUNCH,,
13:40-13:45,FE-2,MEFLI Bioprocessor: status check,,
13:50-14:05,Private family conference (S+Ku-band),,,
15:10-16:10,CDR,"Physical exercise (VELO+RED), day 1",,
15:25-15:40,FE-2,Private family conference (S+Ku-band),,
15:40-17:10,Physical exercise (TVIS),,,
17:10-17:25,Private psychological conference (S-band),,,
17:15-18:15,FE-1,"Physical exercise (VELO+RED), day 1",,
17:45-18:15,CDR,СОЖ maintenance. Downlink СП and СВО data. Report overall Potokoperating time and duration of Potok operation to MCC,,
18:05-18:10,FE-2,CGBA 4 Bioprocessor: status check,,
18:10-18:15,MEFLI Bioprocessor: status check,,,
18:15-18:45,.,Evening work prep,,
18:45-19:00,Daily planning conference (S-band),,,
19:00-19:30,Evening work prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily food prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
Task List,CDR,URAGAN. Observations and photo imagery,,
FE-1,DIATOMEYA. World ocean observations,,,
GMT,CREW,,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-08:50,CDR,,,
,,Weekly Housekeeping,,
07:30-09:00,"FE-1, FE-2",,,
08:50-09:15,CDR,Downlink of TV Greetings to school marathon concert “Elements” in Great,,
09:00-09:15,"FE-1, FE-2","Britain (То=08:49, Т1, Т2, Т3 - Automated daily timeline)",,
09:15-10:40,FE-1,,,
09:15-10:55,CDR,Weekly Housekeeping,,
09:15-10:25,FE-2,,,
10:25-10:30,FE-2,HAM radio setup,,
10:30-10:40,FE-2,HAM radio session,,
10:40-12:10,FE-1,"Physical Exercise (TVIS), day 2",,
10:40-10:55,FE-2,Weekly Housekeeping,,
11:00-11:20,CDR,Private Family Conference (S + Ku-band),,
11:45-13:15,FE-2,Physical Exercise (TVIS),,
12:40-13:00,FE-1,Private Family Conference (S + Ku-band),,
13:15-13:35,FE-2,LUNCH,,
13:30-14:30,"CDR, FE-1",LUNCH,,
13:35-13:40,FE-2,HAM radio setup,,
13:40-13:50,FE-2,HAM radio session,,
13:50-14:30,FE-2,LUNCH,,
14:30-15:00,,Weekly Planning Conference (S-band),,
15:00-15:30,CDR,СОЖ Maintenance,,
,,Lab-On-a-Chip Application Development (LOCAD) Portable Test System,,
15:00-15:30,FE-2,,,
,,Experiment Setup,,
,,Lab-On-a-Chip Application Development Portable Test System Media,,
15:30-15:50,FE-2,,,
,,Preparation,,
,,Lab-On-a-Chip Application Development Portable Test System Swab,,
15:50-16:05,FE-2,,,
,,Operations,,
15:55-16:55,FE-1,Physical Exercise (VELO+RED) day 2,,
,,Lab-On-a-Chip Application Development Portable Test System Swab,,
16:05-16:20,FE-2,,,
,,Operations,,
,,Lab-On-a-Chip Application Development Portable Test System Swab,,
16:20-16:35,FE-2,,,
,,Operations,,
16:25-17:25,CDR,Physical Exercise (VELO+RED) day 2,,
,,Lab-On-a-Chip Application Development Portable Test System Swab,,
16:35-16:50,FE-2,,,
,,Operations,,
16:50-17:10,FE-2,LOCAD Equipment Stow,,
17:25-17:45,,Weekly crew conference with the ISS Program Management (S-band),,
17:45-19:15,CDR,"Physical Exercise (TVIS), day 2",,
17:55-18:00,FE-2,HAM radio setup,,
18:00-18:10,FE-2,HAM radio session,,
18:15-19:15,FE-2,Physical Exercise (RED),,
19:25-19:30,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
Task List,CDR,URAGAN. Observation and photography,,
"CDR,FE-1",PROFILAKTIKA. Experiment setup,,,
FE-1,ECON. Observation and photography,,,
GMT,CREW,ACTIVITY,,
14:30-14:40,"CDR, FE-2",Morning inspection,,
14:30-14:45,FE-1,Private Medical Conference (Ku + S-band),,
14:40-14:45,CDR,Post-sleep,,
14:40-15:10,FE-2,,,
14:45-15:00,CDR,Private Medical Conference (Ku + S-band),,
14:45-15:15,FE-1,Post-sleep,,
15:00-15:25,CDR,,,
15:10-16:00,FE-2,BREAKFAST,,
15:15-16:15,FE-1,,,
15:25-16:15,CDR,,,
16:00-16:10,FE-2,PAO hardware setup,,
16:10-16:20,Crew prep for PAO,,,
16:15-16:25,FE-1,Stowing Urolux hardware,,
16:20-16:40,FE-2,Educational Event with Central Islip (Ku + S-band),,
16:25-16:40,FE-1,Post-EVA Pille dosimeter reading,,
16:40-16:50,FE-2,Nutrition: hardware setup,,
16:50-17:10,Nutrition - Hardware set up for urine collection,,,
16:55-17:55,FE-1,Physical Exercise (VELO+RED) day 4,,
17:00-17:05,CDR,On MCC Go ISS air repress from Progress 360 СрПК (start),,
17:05-17:35,CDR,Elektron activation. Tagup with specialists as necessary (S-band),,
17:10-17:20,FE-2,CWC audit,,
17:30-17:35,HAM radio setup,,,
17:35-18:05,CDR,СОЖ Maintenance,,
17:35-17:45,FE-2,HAM radio session,,
17:55-18:30,"FE-1, FE-2",SSRMS checkout,,
18:05-18:10,CDR,ISS air repress from Progress 360 СрПК (terminate),,
18:30-19:30,CDR,Physical Exercise (VELO+RED) day 4,,
,FE-2,Physical Exercise (CEVIS),,
18:30-19:00,FE-1,EVA-18 OCA Photo Downlink,,
19:30-19:35,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
19:30-20:00,"CDR, FE-1",Daily food prep,,
19:35-20:00,FE-2,,,
20:00-20:30,,DINNER,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:45,FE-1,БМП Ф2 filter regeneration (start),,
07:30-07:45,"CDR, FE-2",Work prep,,
07:45-08:00,.,Daily planning conference (S-band),,
08:00-08:10,CDR,Monitor secondary purification unit temperature after Elektron system activation,,
08:00-08:15,FE-2,Work prep,,
08:00-08:20,FE-1,Work prep,,
08:10-08:25,CDR,Work prep,,
08:15-08:45,FE-2,EMU battery charge (start),,
08:20-08:30,FE-1,"Install first 825M3 unit (No. 1262760161, 00043413R, ФГБ_113_1 in bag 353-1)for charging and start charging first unit",,
08:30-09:00,CDR,СОЖ maintenance,,
08:45-10:45,FE-2,Prepare equipment for return aboard Shuttle 13A,,
08:30-10:30,FE-1,CARDIOCOG. Experiment ops. Tagup with specialists (S-band),,
09:00-10:00,CDR,Physical Exercise (RED),,
10:00-10:05,CDR,CARDIOCOG. Experiment photography,,
10:05-13:05,CDR,Search of Russian EVA equipment and tools. Tagup with specialists (S-band),,
10:45-12:15,FE-2,Search of US EVA tools,,
10:30-11:30,FE-1,"Physical exercise (VELO+RED), day 3",,
11:30-13:00,FE-1,"Physical exercise (TVIS), day 3",,
12:15-13:15,FE-2,Physical Exercise (RED),,
13:00-13:15,FE-1,Private medical conference (S-band),,
13:15-14:15,.,LUNCH,,
14:15-14:25,FE-2,PAO hardware setup,,
14:25-14:35,.,Crew prep for PAO,,
14:35-14:55,.,PAO TV event with MSNBC and CBS (Ku+S-band),,
14:55-16:55,"CDR, FE-1",Integrated kit assembly and photo imagery. Tagup with specialists (S-band),,
14:55-15:10,FE-2,MELFI: disconnect PCS.,,
15:10-15:25,FE-2,MELFI: stow PCS equipment for storage,,
15:30-16:00,FE-2,Record audiogram using EARQ software,,
16:00-17:30,FE-2,Physical exercise (TVIS),,
16:55-17:10,CDR,Private medical conference (S-band),,
16:55-17:10,FE-1,File prep with photos of carryout EVA hardware for downlink via OCA,,
17:10-17:30,CDR,Record audiogram using EARQ software,,
17:15-17:30,FE-1,Private medical conference (S-band),,
17:30-17:50,FE-2,Edit IMS data,,
17:30-17:55,FE-1,Record audiogram using EARQ software,,
17:30-18:15,CDR,"Physical exercise (TVIS), day 3",,
17:50-18:20,FE-2,Expedition crew conference (Ku+S-band),,
17:55-18:45,FE-1,PILLE dosimeter reading,,
18:15-19:00,CDR,"Physical Exercise (VELO), day 3",,
18:25-18:40,FE-2,Private medical conference (S-band),,
18:40-18:55,FE-2,Evening work prep,,
18:45-19:00,FE-1,Evening work prep,,
18:55-19:00,FE-2,"Transfer TVIS, RED, CEVIS, and HRM data to MEC",,
19:00-19:15,.,Daily planning conference (S-band),,
19:15-19:30,"CDR, FE-2",Evening work prep,,
19:15-19:30,FE-1,Daily food prep,,
19:30-20:00,.,DINNER,,
20:00-20:15,FE-1,Daily food prep,,
20:00-20:30,"CDR, FE-2",Daily food prep,,
20:15-21:15,FE-1,Pre-sleep,,
20:30-21:30,"CDR, FE-2",Pre-sleep,,
21:15-21:30,FE-1,БМП Ф2 filter regeneration (complete),,
21:30-06:00,.,SLEEP,,
Task List,"CDR, FE-1",ISS RS Audit,,
FE-1,Process EDV condensate using БПК,,,
CDR,ALTCRISS. Data downlink via OCA,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-07:35,FE-2,Disconnect Express Rack 1 (ER1) from the LAB Internal Thermal Control System,,
07:30-08:00,CDR,Work prep,,
07:30-07:40,FE-1,,,
07:35-07:50,FE-2,,,
07:40-08:00,FE-1,Tagup with specialists regarding condensate pumping unit operation (S-band),,
07:50-08:00,FE-2,SWAB: unstow,,
08:00-08:15,.,Daily planning conference (S-band),,
08:15-08:40,FE-1,АК-1М air sampling in SM and FGB,,
08:15-08:55,CDR,Clean air ducts ВД1 and ВД2 in DC1,,
08:15-09:55,FE-2,"Node surface, water, and air biochemistry samples",,
08:40-08:50,FE-1,АК-1М air sampling for Freon in SM,,
08:50-09:05,FE-1,ИПД air sampling for CO in SM,,
08:55-09:00,CDR,SWAB: historical documentation photography,,
09:00-09:25,CDR,СОЖ maintenance,,
09:25-10:25,"CDR, FE-1",Conference on specific aspects of Progress docking. Tagup with specialists (S-band),,
09:55-10:10,FE-2,"Stow surface, water, and air samples and kit",,
10:10-10:35,FE-2,Downlink Lab IWIS system RSU memory,,
10:45-10:55,CDR,PAO hardware setup,,
10:55-11:05,.,Crew prep for PAO,,
11:05-11:25,.,"TV PAO downlink: Greetings to ""Elements"" school marathon concert in GreatBritain (Ku+S-band)",,
11:25-12:55,FE-1,"Physical exercise (TVIS), day 3",,
11:25-12:25,CDR,Clean fan В3 screen in DC1,,
11:25-12:55,FE-2,Physical exercise (CEVIS),,
12:25-12:45,CDR,Edit IMS data,,
12:45-12:55,CDR,Evening work prep,,
12:55-14:25,FE-1,Clean fan ВТ-7 screen in ГЖТ4,,
12:55-13:00,FE-2,Shut down FGB radio equipment,,
12:55-14:25,CDR,"Physical exercise (TVIS), day -3",,
13:00-13:25,FE-2,Evening work prep,,
13:25-13:55,FE-2,Daily food prep,,
13:55-14:05,FE-2,FMK deployment ops,,
14:05-14:20,FE-2,GSC ops,,
14:20-14:25,FE-2,"Transfer TVIS, RED, CEVIS, and HRM data to MEC",,
14:25-14:40,.,Daily planning conference (S-band),,
14:40-14:45,FE-2,Turn off GLA lights in A/L and NODE,,
14:40-15:10,"CDR, FE-1",DINNER,,
14:45-15:15,FE-2,DINNER,,
15:10-15:25,"CDR, FE-1",Daily food prep,,
15:15-16:10,FE-2,Pre-sleep,,
15:25-16:10,"CDR, FE-1",Pre-sleep,,
16:10-00:40,.,SLEEP,,
Task List,"CDR, FE-1",ISS RS Audit,,
"Inspection of РО hull and sidewall behind pnls 130, 134, 135, 138, and TVIS",,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR,FE-1",Morning inspection,,
06:00-06:05,FE-2,SLEEP - data logging,,
06:05-06:10,FE-2,Morning inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,.,BREAKFAST,,
07:30-08:15,CDR,Weekly Housekeeping,,
07:30-09:50,FE-1,,,
07:30-10:30,FE-2,,,
08:15-08:30,CDR,Private Psychological Conference (VHF),,
08:30-10:45,CDR,Weekly Housekeeping,,
09:50-10:05,FE-1,Private Psychological Conference (VHF),,
10:05-10:45,FE-1,Weekly Housekeeping,,
10:30-11:30,FE-2,Physical Exercise (RED),,
10:45-12:15,CDR,"Physical Exercise (TVIS), day 1",,
12:00-13:00,FE-1,Physical Exercise (VELO+RED)-1,,
12:00-12:30,FE-2,CFE - Hardware Setup,,
13:00-14:00,.,LUNCH,,
14:00-14:30,.,Weekly Planning Conference (S-band),,
14:30-15:00,FE-1,СОЖ Maintenance,,
14:30-15:15,FE-2,"Surface sampling, analysis (T+5)",,
15:15-15:30,FE-2,Private family conference (S + Ku-band),,
15:30-16:30,CDR,Physical Exercise (VELO+RED)-1,,
15:45-17:25,FE-2,CFE – Experiment Ops (S+Ku-band during first 5 minutes of activity),,
16:25-17:55,FE-1,"Physical Exercise (TVIS), day 1",,
17:25-17:55,FE-2,CFE - Teardown,,
17:55-19:25,FE-2,Physical Exercise (TVIS),,
19:25-19:30,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,,
19:30-20:00,.,DINNER,,
20:00-20:30,.,Daily food prep,,
20:30-21:30,.,Pre-sleep,,
21:30-06:00,.,SLEEP,,
Task List,CDR,URAGAN. Observations and photography,,
FE-1,ECON. Observations and photography,,,
MATRYOSHKA-R. MOSFET-dosimeter readings (Stow MOSFET-dosimeterreader (010892R) at СМ1РО_ 1_131 (near the work table),,,,
GMT,,,,
06:00-06:10,.,,Morning inspection,
06:10-06:40,.,,Post-sleep,
06:40-07:30,.,,BREAKFAST,
07:30-07:50,.,,Work prep,
07:50-08:05,.,,Daily planning conference (S-band),
08:05-08:10,FE-2,,Connect DCP power cable,
,,,"Installation of Orlan attached hardware. Photography of suit gear, photo downlink",
08:05-08:45,"CDR, FE-1",,,
,,,Comm ops,
08:10-08:20,FE-2,,SLEEP: completion of Actiwatch setup,
08:20-09:10,FE-2,,SLEEP: replace Actiwatch battery,
08:45-08:50,FE-1,,SLEEP: photo documentation,
08:55-09:05,FE-1,,Complete charging and remove second 825М3 unit,
08:55-09:25,CDR,,Separation of БСС water system in ПхО,
09:10-09:25,FE-1,,Take readings from ГАНК-4М real-time analyzer [АОК],
09:25-10:25,"CDR, FE-1",,Orlan and БСС water cooling system separation in DC1,
10:25-11:55,CDR,,"Physical Exercise (TVIS), day 1",
10:25-11:25,FE-2,,OUM-PFE: hardware installation,
11:25-11:55,FE-2,,OUM-PFE: evaluation protocol,
11:25-11:55,FE-1,,OUM-PFE - operator,
11:55-13:10,FE-1,,Physical Exercise (VELO) day 1,
11:55-12:30,FE-2,,OUM-PFE deactivation and stowage 1,
11:55-12:55,CDR,,"Physical Exercise (RED), day 1",
12:30-12:40,FE-2,,CWC inventory management,
12:40-13:05,FE-2,,Check of power to SSRMS robotics station,
13:05-14:05,"CDR, FE-2",,LUNCH,
