0,1,2
11:15-12:15,FE-1,Crew time for ISS adaptation and orientation
11:20-12:20,FE-3,T2 Exercise
11:35-12:55,CDR,ISS RS Nominal Network Reconfig. SM Network User Test Tagup with specialists (S-band)
11:40-13:10,FE-6,ARED Exercise
12:20-12:55,FE-3,Crew time for ISS adaptation and orientation
,,Removal of two КЛ-152М TV cameras and light units from ТК 710 СА.
12:25-12:55,FE-1,Stow TV cameras. Report stowage location to MCC or reflect
,,changes in IMS
12:45-12:50,FE-5,ENERGY - Water Sample Collection
12:50-13:10,FE-5,ENERGY - Urine Sample Collection
12:55-13:55,"CDR, FE-1, FE-2",LUNCH
12:55-13:10,FE-3,PROK Diet Logging (Day 1)
13:10-14:10,"FE-3, FE-5",LUNCH
13:15-13:40,FE-6,InSPACE3 Experiment Run Conclude
13:40-14:40,FE-6,LUNCH
13:55-14:35,CDR,"Filling (separation) of EDV (KOV) (Lid 1000 or 7) for Electron from ЕДВ-Тех Lid 1039 (22 L)  (00054469R, ФГБ1ПГО_1_108) / r/g 3293"
13:55-14:35,"FE-1, FE-2",Filling (Separation) of EDV (KOV) for Electron - Handover
14:10-14:15,FE-5,ENERGY Diet Log of Lunch
14:10-14:35,FE-3,Crew time for ISS adaptation and orientation
14:20-14:30,FE-5,Crew Prep for PAO
14:30-14:40,FE-5,PAO Hardware Setup
14:35-15:05,CDR,СОЖ Maintenance
14:35-15:05,"FE-1, FE-2, FE-3",OBT Emergency Mask Review
14:40-15:00,FE-5,PAO Event
14:40-14:50,FE-6,MSG power off
14:50-15:35,FE-6,CIR Hardware Return
15:05-16:55,"CDR, FE-1, FE-2, FE-3",OBT ISS Emergency Hardware Familiarization
15:10-15:30,FE-5,ESA Weekly Crew Conference
15:30-15:40,FE-5,Body Mass Measurement
15:50-17:20,FE-5,ARED Exercise
15:50-16:00,FE-6,CIR - Hardware Teardown
16:00-17:00,FE-6,NANORACK - Connecting Cables to hardware
16:55-17:20,CDR,Evening Work Prep
16:55-17:25,"FE-1, FE-2",Video for Roskosmos TV Studio
17:00-17:25,FE-6,MSPR. Microscope Activation and Preparation
17:35-18:05,FE-6,Psychological Evaluation Program (WinSCAT)
17:20-17:25,FE-3,Ocular Health (OH) - Prep
17:20-18:45,CDR,ARED Exercise
17:20-17:30,FE-5,Ocular Health (OH) - Hardware Setup
17:25-18:25,FE-1,"VELO Exercise, Day 3"
17:25-17:45,FE-2,IMS Update
17:25-17:55,FE-3,Evening Work Prep
17:25-17:35,FE-6,HRF1-SLAMMD. Body Mass Measurement
17:45-17:55,FE-5,Evening Work Prep
17:45-18:45,FE-2,"БД-2 Exercise, Day 2"
17:55-18:25,FE-3,Ocular Health (OH) Fundoscope Exam
17:55-18:25,FE-5,Ocular Health (OH) - CMO
18:05-18:10,FE-6,PROK - Equipment Setup
18:15-18:45,FE-6,Evening Work Prep
18:25-18:45,"FE-1, FE-3",Evening Work Prep
18:25-18:45,FE-5,HRF1 - Hardware Stowage
18:45-19:10,,Daily Planning Conference (S-band)
19:10-19:30,FE-3,Ocular Health (OH) - Equipment Stowage
19:10-19:20,FE-1,ALBEDO. Battery Charge (start)
19:10-19:30,"CDR, FE-5, FE-6",Evening Work Prep
19:10-19:20,FE-2,CASKAD. Manual Mixing in Bioreactor
TIME,CREW,
06:00-06:10,CDR,Morning Inspection.  Laptop RS2(1) Reboot
06:00-06:15,FE-1,Biochemical Urine Test
06:00-06:15,FE-2,"Morning Inspection.  RSS1, RSS2 Reboot"
06:00-06:15,FE-3,HRF-SALIVA. Sample Processing
06:00-06:05,FE-5,REMINDER. Crew reminder about the experiment constraints
06:00-06:10,FE-6,Morning Inspection.
06:05-06:15,FE-5,Morning Inspection.
06:10-06:30,"CDR,FE-6",Post-sleep
,,Morning Inspection.
06:15-06:25,FE-1,SM ПСС (Caution & Warning Panel) Test  Visual Inspection of Circuit Breakers [АЗС] in DC1 Power Switch
,,"Panel (БВП) and Fuses on DC1 Fuse Boxes БПП-30, БПП-36"
06:15-06:30,FE-2,Biochemical Urine Test
06:15-06:20,FE-3,HRF-MELFI - Sample Insertion into MELFI
06:15-06:45,FE-5,Post-sleep
06:20-06:50,FE-3,HRF- Frozen Blood Samples Ops
06:25-06:45,FE-1,Post-sleep
06:30-06:45,CDR,Biochemical Urine Test
06:30-06:50,FE-2,Post-sleep
06:30-06:45,FE-6,HRF - Assistance with blood sample collection
06:45-07:30,FE-1,BREAKFAST
06:45-07:00,FE-5,Biochemical Urine Test
06:45-07:10,FE-6,BREAKFAST
06:50-07:15,FE-2,BREAKFAST
06:50-07:00,FE-3,Morning Inspection
06:55-07:15,CDR,BREAKFAST
07:00-07:10,FE-3,Post-sleep
07:00-07:50,FE-5,BREAKFAST
07:10-07:20,"FE-3, FE-6",HRF - Centrifuge Configuration
07:20-07:40,FE-3,Post-sleep
07:20-07:50,FE-6,BREAKFAST
06:45-06:55,CDR,URYSIS Hardware Stow
07:15-07:30,"CDR, FE-2",БМП Ф1 Absorption Cartridge regeneration (start) Handover
07:30-07:45,CDR,BREAKFAST
07:30-07:45,FE-2,BREAKFAST
07:30-07:50,FE-1,Work Prep
07:40-07:50,FE-3,BREAKFAST
07:45-07:50,FE-2,Work Prep
07:50-07:55,"FE-3,FE-6",HRF - Sample removal and centrifuge deactivation
07:50-08:15,"CDR, FE-1, FE-2, FE-5",
07:55-08:15,FE-6,Daily Planning Conference (S-band)
08:00-08:15,FE-3,
07:55-08:00,FE-3,HRF - Blood Sample MELFI Insertion
08:15-08:55,CDR,ASEPTIC. Photography of medium before the experiment. Tagup with specialists (S-band)
08:15-08:35,FE-1,ТК 710 Transfers and IMS Ops
08:15-08:25,FE-2,CASKAD. Manual Mixing in Bioreactor
08:15-08:20,FE-3,BIOME - Questionnaire Data Entry
08:15-09:45,FE-5,ARED Exercise
08:15-08:40,FE-6,Work Prep
08:20-08:35,FE-3,BREAKFAST
08:25-09:05,FE-2,СОЖ Maintenance
08:40-09:15,FE-1,ТК 710 Transfers and IMS Ops
08:40-08:50,FE-6,WRS Water Sample Analysis
08:40-09:10,FE-3,DOSIS. Passive dosimeter installation
09:25-09:45,FE-6,FIR Rack Doors Open
08:55-09:10,CDR,ASEPTIC. Placement in GB
09:10-09:15,CDR,ASEPTIC Box Sterilization Activation
09:10-09:40,FE-3,HRF - Close-out Ops and Stowage
09:45-,,
09:20^55,FE-6,LMM - Setup and Video
09:15-09:45,CDR,ASEPTIC Photo Edit and Downlink
09:15-09:45,FE-1,Crew time for ISS adaptation and orientation
09:20-10:25,FE-6,ACE - Sample Prep
09:25-10:25,FE-2,ARED Physical
09:45-11:05,FE-1,"VIRTUAL. Set up, Conduct Experiment and Closeout Ops. Tagup with specialists (S-band)"
09:45-10:45,FE-3,Crew time for ISS adaptation and orientation
09:45-10:45,FE-5,T2 Exercise
10:00-10:15,CDR,VIRTUAL. Photography of the experiment ops
10:15-10:25,CDR,ASEPTIC Repositioning Equipment in the Box
10:25-11:25,CDR,"БД-2 Exercise, Day 2"
10:25-10:35,FE-6,LMM - Setup and Video
10:35-10:50,FE-6,FIR - Rack Door Close and Video
10:45-11:45,FE-2,Crew time for ISS adaptation and orientation
10:45-12:15,FE-3,ARED Exercise
10:45-11:55,FE-5,BCATC1 Initialization
10:50-11:50,FE-6,CIR - Hardware Setup
11:25-11:30,CDR,ASEPTIC Box Sterilization Deactivation
11:30-12:00,CDR,ASEPTIC. Surface sampling and beginning of air sampling
11:45-12:15,FE-1,Recovery of КОБ2 Thermal Loop 4СПН2 Panel - Preparation. Tagup with specialists (S-band)
11:50-12:15,FE-6,CIR - Maintenance Work Area Prep
12:00-12:15,FE-5,Private Medical Conference
12:15-13:15,.,Crew Handover; Emergency Roles and Responsibilities
13:15-14:15,"CDR, FE-1, FE-2",LUNCH
13:15-13:25,"FE-3, FE-6",PAO Hardware Setup
13:15-13:40,FE-5,WRM - Condensate Pumping Initiation
13:25-13:35,FE-6,Crew Prep for PAO
13:35-14:35,FE-3,LUNCH
13:35-14:35,FE-5,LUNCH
13:35-13:55,FE-6,PAO Event
13:55-14:55,FE-6,LUNCH
14:15-14:30,CDR,ИП-1 Flow Sensor Position Check
14:15-15:15,FE-1,ТК 710 Transfers and IMS Ops
14:15-15:15,FE-2,"Cleaning ventilation screens on FGB interior panels (panels 201, 301, 401)"
14:40-15 :00,FE-5,WRM - Terminate Condensate Pumping
14:50-15:00,FE-3,Crew Prep for PAO
14:55-15:00,FE-6,Crew Prep for PAO
15:00-15:05,CDR,ASEPTIC Monitoring Automatic Pump Shut Off
15:00-15:10,"FE-3, FE-6",PAO Event
15:10-15:15,FE-6,TOCA Data Recording
15:15-15:45,FE-1,Crew time for ISS adaptation and orientation
15:15-15:45,FE-2,Clean FGB ЦВ1 Fan Guard Screen
15:15-16:15,"FE-3, FE-5",ISS 37 Crew Handover
15:20-15:40,CDR,ASEPTIC. Preparation and Start of Air Sampling / r/g 3604
15:25-16:55,FE-6,ARED Exercise
15:40-16:10,CDR,"OBSTANOVKA. Review, Search and Configure Hardware. Tagup with specialists (S-band)"
15:45-16:45,FE-1,"БД-2 Exercise, Day 1"
16:10-16:30,CDR,IMS Update
16:15-16:30,FE-2,Private Medical Conference (Ku+S-band)
16:15-16:45,FE-3,BIOME. Sample setup
16:15-15:55,FE-5,RGN REC-TNK - Remove depress hose for nominal operations
16:40-16:55,CDR,Private Medical Conference (Ku+S-band)
TIME,CREW,
06:00-06:10,CDR,Morning Inspection Laptop RS2(1) Reboot
06:00-06:10,FE-1,Morning Inspection
06:00-06:10,FE-2,Morning Inspection. RSS1 Reboot
06:00-06:15,FE-3,HRF-SALIVA. Sample Processing
06:00-06:05,FE-5,Morning Inspection
06:00-06:15,FE-6,PRO K Urine PH Test
06:05-06:10,FE-5,ENERGY-D4 Experiment Reminder
06:10-06:40,"CDR, FE-1, FE-2",Post-sleep
06:10-06:35,FE-5,Post-sleep
06:15-06:40,FE-6,Post-sleep
06:15-06:20,FE-3,HRF-MELFI - Sample Insertion into MELFI
06:20-06:25,FE-3,Urine Spot Test
06:25-06:35,FE-3,Morning Inspection
06:35-06:55,FE-3,Post-sleep.
06:35-07:25,FE-5,BREAKFAST
06:40-07:30,"CDR, FE-2, FE-6",BREAKFAST
06:40-07:30,FE-1,BREAKFAST.  SM ПСС (Caution & Warning Panel) Test (after breakfast)
06:55-07:40,FE-3,BREAKFAST
07:25-07:30,FE-5,ENERGY Diet Log of Breakfast
,,Weekly Cleaning
,,"SM Ventilation Subsystem Preventive Maintenance, Group E"
07:30-10:30,CDR,FGB ЦВ2 Fan Cleaning
,,Inspection of Air Conditioner
,,Cleaning Auxiliary Computer System (ВКС) Laptops
07:30-10:30,FE-2,Weekly Cleaning Cleaning Auxiliary Computer System (ВКС) Laptops
07:30-10:30,FE-1,Weekly Cleaning БМП (Micropurification Unit) Fan Grille Cleaning Cleaning Auxiliary Computer System (ВКС) Laptops
07:30-10:30,"FE-5, FE-6",Weekly Housekeeping
07:40-10:40,FE-3,Weekly Housekeeping
10:30-10:35,FE-6,CGBA - Status Check and Monitor Cleaning
10:30-10:45,"CDR, FE-1, FE-2",Weekly Planning Conference (S-band)
10:40-12:10,FE-3,ARED Exercise
10:45-10:55,FE-2,CASKAD. Manual Mixing in Bioreactor
10:55-12:25,FE-2,"БД-2 Exercise, Day 4"
11:10-12:10,FE-6,Physical Exercise T 2
11:25-11:45,FE-5,HAM Radio Session
12:10-13:40,FE-6,ARED Exercise
12:10-13:10,FE-3,CEVIS Exercise
12:15-13:15,CDR,"БД-2 Exercise, Day 3"
13:10-13:25,FE-3,PROK - diet data collection
13:15-13:20,FE-5,ENERGY - Water Sample Collection
13:15-13:30,"CDR, FE-1, FE-2",Phone conference with the editor of “Russian Space” magazine (S-band)
13:20-13:40,FE-5,ENERGY - Urine Sample Collection
13:30-14:30,"CDR, FE-1, FE-2",LUNCH
13:30-14:30,FE-3,
,,LUNCH
13:40-14:40,"FE-5, FE-6",
14:30-15:10,CDR,СОЖ Maintenance
14:35-14:50,FE-2,Private Family Conference (Ku + S-band)
14:40-14:45,FE-6,PROK Diet Logging (Day 2-4)
14:40-14:45,FE-5,ENERGY Diet Log of Lunch
14:45-14:55,FE-6,Food Frequency Questionnaire
15:30-16:30,FE-2,ARED Exercise
16:30-16:45,FE-2,Private family conference (Ku+S-band)
16:30-18:00,FE-5,ARED Exercise
17:00-18:00,FE-1,"VELO Exercise, Day 1"
18:00-19:00,FE-5,T2 Exercise
18:00-19:30,CDR,ARED Exercise
18:00-19:30,FE-1,"БД-2 Exercise, Day 1"
19:00-19:20,FE-3,HRF - Urine Sample Insertion
19:20-19:30,FE-2,CASKAD. Manual Mixing in Bioreactor
19:20-21:20,FE-3,Pre-sleep
19:30-21:30,"CDR, FE-1, FE-2, FE-6",Pre-sleep
21:20-21:25,FE-3,Reading REMINDER
21:20-21:25,FE-5,ENERGY Diet Log of Dinner
21:25-21:30,FE-3,Reading REMINDER
21:25-21:30,FE-5,Pre-sleep
21:30-06:00,,SLEEP
,,URAGAN Observations and Photography
,,Preparation of reports for Roskosmos site
,"CDR, FE-1,",SEINER Ocean Observations
Task List,FE-2,
,,Video Footage for Roscosmos Press Service
,,ECON-M. Observations and Photography
,CDR,Equipment prepack for return on Sygnus
